Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales
9511,CA-2017-105263,06-08-2017,11-08-2017,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,38.34
9512,CA-2015-130575,14-12-2015,16-12-2015,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,9.264
9513,CA-2018-142461,30-05-2018,03-06-2018,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,204.6664
9514,CA-2017-125220,14-10-2017,19-10-2017,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,1649.75
9515,CA-2015-100293,14-03-2015,18-03-2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,91.056
9516,CA-2015-154165,17-02-2015,24-02-2015,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,54.208
9517,CA-2016-123939,24-08-2016,26-08-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,26.982
9518,CA-2016-123939,24-08-2016,26-08-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,6.912
9519,CA-2016-123939,24-08-2016,26-08-2016,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,435.504
9520,US-2018-104451,08-05-2018,12-05-2018,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,81.08
9521,CA-2017-101189,04-02-2017,09-02-2017,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,93.02
9522,CA-2015-169446,19-12-2015,25-12-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,323.976
9523,CA-2015-169446,19-12-2015,25-12-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,15.552
9524,CA-2015-169446,19-12-2015,25-12-2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,32.592
9525,CA-2018-156958,05-12-2018,06-12-2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,83.92
9526,CA-2018-156958,05-12-2018,06-12-2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,199.9
9527,CA-2018-156958,05-12-2018,06-12-2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,31.176
9528,CA-2018-156958,05-12-2018,06-12-2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,172.752
9529,CA-2018-156958,05-12-2018,06-12-2018,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,9.296
9530,CA-2018-101637,24-03-2018,25-03-2018,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,12.768
9531,CA-2018-111759,08-07-2018,12-07-2018,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,52.76
9532,CA-2018-102729,26-10-2018,31-10-2018,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,55.616
9533,CA-2017-116596,27-10-2017,31-10-2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,427.644
9534,CA-2017-116596,27-10-2017,31-10-2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,40.67
9535,CA-2017-116596,27-10-2017,31-10-2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,33.48
9536,CA-2017-116596,27-10-2017,31-10-2017,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,9.728
9537,CA-2018-124191,12-06-2018,14-06-2018,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,8.856
9538,CA-2017-148747,25-09-2017,27-09-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,477.666
9539,US-2018-169488,07-09-2018,09-09-2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,16.9
9540,US-2018-169488,07-09-2018,09-09-2018,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,39.96
9541,CA-2016-135727,11-05-2016,16-05-2016,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,191.968
9542,CA-2016-135251,06-08-2016,10-08-2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,35.52
9543,CA-2016-135251,06-08-2016,10-08-2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,6.23
9544,CA-2016-135251,06-08-2016,10-08-2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,56.704
9545,CA-2016-135251,06-08-2016,10-08-2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,369.1992
9546,CA-2015-166590,29-10-2015,02-11-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,1.98
9547,CA-2015-166590,29-10-2015,02-11-2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,75.88
9548,CA-2017-131744,18-06-2017,20-06-2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,6.848
9549,CA-2017-131744,18-06-2017,20-06-2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,4.626
9550,CA-2017-131744,18-06-2017,20-06-2017,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,453.6
9551,CA-2016-160864,03-05-2016,06-05-2016,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,13.848
9552,CA-2016-147690,10-11-2016,14-11-2016,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,577.584
9553,CA-2016-163923,30-05-2016,03-06-2016,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,151.96
9554,CA-2017-125724,22-09-2017,27-09-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,68.432
9555,CA-2016-111612,28-11-2016,02-12-2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,71.12
9556,CA-2016-111612,28-11-2016,02-12-2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,3.008
9557,CA-2016-156853,03-12-2016,05-12-2016,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,184.66
9558,CA-2015-103086,17-10-2015,19-10-2015,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,5.312
9559,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,132.52
9560,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,195.64
9561,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,51.968
9562,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,431.976
9563,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,224.937
9564,CA-2017-129280,03-05-2017,05-05-2017,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,6
9565,CA-2016-161242,01-06-2016,08-06-2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,11.76
9566,CA-2015-130428,31-03-2015,31-03-2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,1125.488
9567,CA-2015-130428,31-03-2015,31-03-2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,12.645
9568,CA-2015-130428,31-03-2015,31-03-2015,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,4.032
9569,CA-2018-104388,05-07-2018,07-07-2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,79.96
9570,CA-2016-113131,24-09-2016,24-09-2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,6.732
9571,CA-2016-113131,24-09-2016,24-09-2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,33.568
9572,CA-2016-113131,24-09-2016,24-09-2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,15.84
9573,CA-2016-113131,24-09-2016,24-09-2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,24.424
9574,CA-2016-113131,24-09-2016,24-09-2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,17.12
9575,CA-2016-148495,13-08-2016,13-08-2016,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,31.56
9576,CA-2016-143147,26-05-2016,28-05-2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,105.686
9577,CA-2016-143147,26-05-2016,28-05-2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,399.54
9578,CA-2016-143147,26-05-2016,28-05-2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,104.93
9579,CA-2018-152975,14-09-2018,16-09-2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,1079.85
9580,CA-2018-152975,14-09-2018,16-09-2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,70.98
9581,CA-2018-152975,14-09-2018,16-09-2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,29.95
9582,CA-2018-152975,14-09-2018,16-09-2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,589.41
9583,CA-2017-107475,07-06-2017,11-06-2017,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,9.648
9584,CA-2018-116127,25-06-2018,27-06-2018,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,400.784
9585,CA-2018-132584,26-08-2018,27-08-2018,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234,Central,OFF-ST-10000344,Office Supplies,Storage,53.72
9586,CA-2017-160598,26-08-2017,28-08-2017,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10002319,Office Supplies,Paper,31.008
9587,CA-2017-108630,18-11-2017,18-11-2017,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,61.12
9588,US-2018-129203,17-04-2018,22-04-2018,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,195.136
9589,CA-2018-110940,23-07-2018,28-07-2018,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090,Central,OFF-AR-10000380,Office Supplies,Art,121.536
9590,CA-2015-119172,11-05-2015,15-05-2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,17.472
9591,CA-2015-119172,11-05-2015,15-05-2015,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,104.58
9592,US-2017-105452,28-07-2017,01-08-2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,24.7
9593,US-2017-105452,28-07-2017,01-08-2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,302.72
9594,CA-2018-108931,14-09-2018,19-09-2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,8.56
9595,CA-2018-108931,14-09-2018,19-09-2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,11.56
9596,CA-2018-104619,24-01-2018,29-01-2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,25.86
9597,CA-2018-104619,24-01-2018,29-01-2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,276.784
9598,CA-2018-104619,24-01-2018,29-01-2018,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,110.352
9599,CA-2016-149517,19-09-2016,23-09-2016,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,60.84
9600,CA-2016-116841,14-04-2016,18-04-2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,35.208
9601,CA-2018-107797,08-05-2018,11-05-2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,41.472
9602,CA-2017-117604,04-09-2017,09-09-2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,239.5
9603,CA-2015-130155,19-05-2015,22-05-2015,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,34.2
9604,CA-2017-129861,17-06-2017,23-06-2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,376.866
9605,CA-2016-138625,02-11-2016,05-11-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,197.72
9606,US-2018-122672,04-11-2018,09-11-2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,TEC-AC-10002323,Technology,Accessories,70.72
9607,US-2018-122672,04-11-2018,09-11-2018,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130,East,OFF-ST-10002344,Office Supplies,Storage,194.352
9608,CA-2018-117128,05-12-2018,08-12-2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000007,Office Supplies,Paper,21.6
9609,CA-2018-117128,05-12-2018,08-12-2018,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000248,Office Supplies,Labels,11.07
9610,CA-2017-130638,16-05-2017,19-05-2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,282.84
9611,CA-2017-130638,16-05-2017,19-05-2017,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,27.72
9612,CA-2018-144365,24-10-2018,30-10-2018,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212,South,OFF-FA-10000735,Office Supplies,Fasteners,11.68
9613,CA-2017-110086,18-09-2017,22-09-2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,239.984
9614,CA-2015-128524,11-11-2015,13-11-2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,22.98
9615,CA-2015-128524,11-11-2015,13-11-2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10002718,Technology,Accessories,102.13
9616,CA-2015-128524,11-11-2015,13-11-2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003527,Office Supplies,Binders,2033.584
9617,CA-2017-140256,22-08-2017,29-08-2017,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,5.76
9618,CA-2018-160633,16-11-2018,21-11-2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Technology,Copiers,899.982
9619,CA-2018-160633,16-11-2018,21-11-2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,86.352
9620,CA-2018-160633,16-11-2018,21-11-2018,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Technology,Accessories,139.96
9621,CA-2015-115133,26-09-2015,30-09-2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-AP-10001634,Office Supplies,Appliances,16.704
9622,CA-2015-115133,26-09-2015,30-09-2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,3.152
9623,CA-2015-115133,26-09-2015,30-09-2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,32.896
9624,CA-2018-137449,29-06-2018,30-06-2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10000240,Office Supplies,Appliances,21.392
9625,CA-2018-137449,29-06-2018,30-06-2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-TA-10002855,Furniture,Tables,307.314
9626,CA-2018-137449,29-06-2018,30-06-2018,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220,Central,FUR-BO-10000780,Furniture,Bookcases,409.9992
9627,CA-2018-103520,23-09-2018,25-09-2018,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Office Supplies,Paper,9.248
9628,CA-2015-139283,23-11-2015,27-11-2015,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,14.67
9629,CA-2015-118192,13-01-2015,18-01-2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,37.408
9630,CA-2015-118192,13-01-2015,18-01-2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055,East,OFF-BI-10003476,Office Supplies,Binders,3.438
9631,CA-2017-168844,31-05-2017,06-06-2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,7.152
9632,CA-2017-168844,31-05-2017,06-06-2017,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,179.7
9633,CA-2018-154809,13-02-2018,17-02-2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,90.64
9634,CA-2015-151330,14-10-2015,17-10-2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,177
9635,CA-2015-151330,14-10-2015,17-10-2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,OFF-ST-10000615,Office Supplies,Storage,79.45
9636,CA-2015-151330,14-10-2015,17-10-2015,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,1628.82
9637,CA-2015-124702,18-11-2015,25-11-2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,137.54
9638,CA-2015-124702,18-11-2015,25-11-2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,730.2
9639,US-2018-125808,12-11-2018,15-11-2018,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001846,Office Supplies,Paper,11.56
9640,CA-2016-116638,28-01-2016,31-01-2016,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,4297.644
9641,CA-2015-104563,07-03-2015,12-03-2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,20.65
9642,CA-2015-104563,07-03-2015,12-03-2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,204.9
9643,CA-2015-104563,07-03-2015,12-03-2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,436.704
9644,CA-2015-104563,07-03-2015,12-03-2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,481.568
9645,US-2018-107979,08-06-2018,13-06-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,89.544
9646,US-2018-107979,08-06-2018,13-06-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,35.168
9647,US-2018-107979,08-06-2018,13-06-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10000778,Office Supplies,Binders,72.588
9648,CA-2015-150518,19-11-2015,24-11-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,221.16
9649,CA-2015-150518,19-11-2015,24-11-2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,281.97
9650,CA-2017-107104,26-11-2017,30-11-2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,3406.664
9651,CA-2017-107104,26-11-2017,30-11-2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,37.17
9652,CA-2017-107104,26-11-2017,30-11-2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,64.96
9653,CA-2017-107104,26-11-2017,30-11-2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,595.38
9654,CA-2018-161893,23-01-2018,27-01-2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,TEC-AC-10001874,Technology,Accessories,95.984
9655,CA-2018-161893,23-01-2018,27-01-2018,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705,West,OFF-BI-10004506,Office Supplies,Binders,4.938
9656,CA-2015-156160,22-09-2015,29-09-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,97.44
9657,CA-2015-156160,22-09-2015,29-09-2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,3.984
